order_id,product,quantity,price,timestamp,city,sales,month,year
POS_100023,Grocery,1,16.914552293062243,2023-03-01 19:00:00,Mumbai,16.914552293062243,March,2023
POS_100024,Clothing,3,47.12075882519309,2023-12-01 10:00:00,Hyderabad,141.36227647557928,December,2023
POS_100025,Electronics,1,508.47562386451705,2023-05-27 19:00:00,Pune,508.47562386451705,May,2023
POS_100026,Home Decor,1,112.6888563375945,2024-02-09 12:00:00,Bengaluru,112.6888563375945,February,2024
POS_100027,Beauty,2,50.84019992656931,2023-12-05 17:00:00,Kolkata,101.68039985313862,December,2023
POS_100028,Grocery,1,20.733413232884203,2023-11-26 16:00:00,Hyderabad,20.733413232884203,November,2023
POS_100029,Clothing,1,45.45473486102509,2023-08-18 14:00:00,Hyderabad,45.45473486102509,August,2023
POS_100031,Beauty,4,54.04998873022952,2023-07-01 08:00:00,Chennai,216.1999549209181,July,2023
POS_100032,Home Decor,3,124.78100385637336,2023-07-22 02:00:00,Kolkata,374.3430115691201,July,2023
POS_100033,Clothing,1,42.62240938223131,2024-01-02 17:00:00,Bengaluru,42.62240938223131,January,2024
POS_100034,Grocery,5,18.78108642343769,2024-03-22 09:00:00,Mumbai,93.90543211718844,March,2024
POS_100035,Clothing,4,44.99229286425862,2023-07-21 04:00:00,Chennai,179.9691714570345,July,2023
POS_100036,Grocery,1,21.22011034477648,2023-10-28 01:00:00,Mumbai,21.22011034477648,October,2023
POS_100037,Clothing,5,39.61561478953756,2023-02-19 17:00:00,Pune,198.0780739476878,February,2023
POS_100038,Home Decor,4,129.1660409976265,2023-11-21 10:00:00,Hyderabad,516.664163990506,November,2023
POS_100039,Clothing,2,32.10874638610254,2023-09-24 03:00:00,Delhi,64.21749277220508,September,2023
POS_100040,Electronics,4,581.2869929856367,2023-12-05 15:00:00,Bengaluru,2325.147971942547,December,2023
POS_100041,Grocery,5,23.73561756186481,2024-03-10 13:00:00,Delhi,118.67808780932405,March,2024
POS_100043,Electronics,1,534.6740845860429,2023-04-15 05:00:00,Chennai,534.6740845860429,April,2023
POS_100045,Grocery,1,17.86368458401901,2023-06-20 10:00:00,Bengaluru,17.86368458401901,June,2023
POS_100046,Electronics,4,564.9610602883055,2024-03-15 12:00:00,Bengaluru,2259.844241153222,March,2024
POS_100047,Clothing,5,35.98875472905876,2024-02-09 10:00:00,Mumbai,179.94377364529382,February,2024
POS_100048,Grocery,2,22.359319972235703,2023-10-03 06:00:00,Mumbai,44.718639944471406,October,2023
POS_100049,Home Decor,3,103.40979203080086,2023-11-20 12:00:00,Mumbai,310.22937609240256,November,2023
POS_100050,Clothing,4,40.8669984842924,2023-05-29 03:00:00,Delhi,163.4679939371696,May,2023
POS_100051,Grocery,4,22.13028925823693,2023-05-18 12:00:00,Chennai,88.52115703294773,May,2023
POS_100052,Electronics,2,596.15941624825,2023-03-06 11:00:00,Bengaluru,1192.3188324965,March,2023
POS_100053,Grocery,2,20.684858636748267,2023-02-06 09:00:00,Delhi,41.36971727349653,February,2023
POS_100054,Beauty,4,57.03850366175189,2024-03-24 02:00:00,Bengaluru,228.15401464700756,March,2024
POS_100055,Home Decor,5,125.42533512304092,2023-08-19 18:00:00,Kolkata,627.1266756152046,August,2023
POS_100056,Clothing,5,47.37168927852407,2023-08-31 04:00:00,Hyderabad,236.85844639262035,August,2023
POS_100058,Home Decor,4,132.42150282288353,2024-02-26 21:00:00,Mumbai,529.6860112915341,February,2024
POS_100060,Electronics,3,573.6638995642073,2024-01-05 11:00:00,Pune,1720.9916986926219,January,2024
POS_100061,Electronics,3,592.334125572425,2024-02-19 10:00:00,Delhi,1777.0023767172752,February,2024
POS_100062,Home Decor,1,129.65875553041252,2023-08-06 07:00:00,Bengaluru,129.65875553041252,August,2023
POS_100063,Home Decor,3,98.46407371754384,2023-10-11 11:00:00,Bengaluru,295.3922211526315,October,2023
POS_100064,Beauty,2,65.06439798238092,2023-05-02 23:00:00,Delhi,130.12879596476185,May,2023
POS_100065,Clothing,3,43.13780515872672,2023-12-28 16:00:00,Kolkata,129.41341547618015,December,2023
POS_100065,Clothing,3,43.13780515872672,2023-12-28 16:00:00,Bengaluru,129.41341547618015,December,2023
POS_100066,Grocery,1,23.890909540707227,2023-05-22 08:00:00,Pune,23.890909540707227,May,2023
POS_100067,Clothing,2,42.72379654657356,2023-05-12 02:00:00,Chennai,85.44759309314712,May,2023
POS_100068,Electronics,4,599.4170584378802,2024-03-13 20:00:00,Hyderabad,2397.668233751521,March,2024
POS_100069,Clothing,3,41.75889205757268,2023-10-11 10:00:00,Mumbai,125.27667617271804,October,2023
POS_100070,Electronics,5,413.3682282635994,2023-09-05 17:00:00,Kolkata,2066.841141317997,September,2023
POS_100071,Clothing,5,44.71898896004373,2023-07-20 19:00:00,Pune,223.59494480021866,July,2023
POS_100072,Beauty,3,57.68843725859764,2023-01-15 00:00:00,Pune,173.0653117757929,January,2023
POS_100073,Electronics,4,461.9311119500911,2023-07-12 09:00:00,Hyderabad,1847.7244478003645,July,2023
POS_100074,Electronics,2,458.9539732532269,2023-03-04 18:00:00,Bengaluru,917.9079465064538,March,2023
POS_100075,Electronics,3,433.40850158449865,2024-02-23 18:00:00,Delhi,1300.225504753496,February,2024
POS_100076,Grocery,5,22.97300344276983,2023-02-09 13:00:00,Chennai,114.86501721384914,February,2023
POS_100077,Home Decor,3,133.1171870243842,2023-12-28 22:00:00,Bengaluru,399.35156107315265,December,2023
POS_100078,Clothing,2,32.38013373072202,2023-01-29 18:00:00,Mumbai,64.76026746144404,January,2023
POS_100079,Grocery,1,22.838442628102385,2024-03-08 19:00:00,Kolkata,22.838442628102385,March,2024
POS_100080,Beauty,3,62.55962964133193,2023-06-29 21:00:00,Mumbai,187.6788889239958,June,2023
POS_100081,Grocery,1,20.200787419389098,2023-07-31 21:00:00,Mumbai,20.200787419389098,July,2023
POS_100082,Beauty,5,56.7438048336201,2023-07-13 18:00:00,Bengaluru,283.71902416810053,July,2023
POS_100083,Electronics,2,449.8034031233935,2023-02-14 14:00:00,Chennai,899.606806246787,February,2023
POS_100085,Beauty,1,50.87368758747421,2023-02-09 05:00:00,Chennai,50.87368758747421,February,2023
POS_100086,Electronics,5,460.5082312776588,2023-11-28 14:00:00,Bengaluru,2302.541156388294,November,2023
POS_100087,Electronics,3,429.61170399161983,2023-07-03 18:00:00,Kolkata,1288.8351119748595,July,2023
POS_100088,Beauty,5,54.91215452104582,2023-07-24 14:00:00,Kolkata,274.5607726052291,July,2023
POS_100089,Grocery,2,21.727292947504,2023-05-17 19:00:00,Bengaluru,43.454585895008,May,2023
POS_100090,Clothing,2,44.40136897717868,2023-10-08 04:00:00,Kolkata,88.80273795435735,October,2023
POS_100091,Electronics,3,528.3131132506362,2024-02-16 06:00:00,Chennai,1584.9393397519086,February,2024
POS_100092,Beauty,4,61.08836232350613,2023-04-29 02:00:00,Mumbai,244.35344929402453,April,2023
POS_100095,Home Decor,4,119.44090742451142,2023-06-13 23:00:00,Pune,477.7636296980457,June,2023
POS_100096,Beauty,2,62.68176659396136,2023-02-16 16:00:00,Mumbai,125.36353318792273,February,2023
POS_100097,Home Decor,3,115.22412658160462,2024-03-13 01:00:00,Kolkata,345.67237974481384,March,2024
POS_100099,Electronics,5,527.6861079396772,2023-11-17 19:00:00,Hyderabad,2638.430539698386,November,2023
POS_100100,Grocery,1,20.88535111955668,2023-01-18 03:00:00,Chennai,20.88535111955668,January,2023
POS_100101,Beauty,1,71.69421623443242,2024-01-23 11:00:00,Mumbai,71.69421623443242,January,2024
POS_100102,Beauty,5,69.15114837309633,2023-09-08 10:00:00,Mumbai,345.7557418654817,September,2023
POS_100103,Clothing,5,33.942854004662905,2023-09-13 12:00:00,Kolkata,169.71427002331453,September,2023
POS_100104,Clothing,2,34.81675541891787,2024-01-12 04:00:00,Mumbai,69.63351083783574,January,2024
POS_100105,Beauty,2,68.61296933678169,2023-08-17 07:00:00,Chennai,137.22593867356338,August,2023
POS_100106,Clothing,4,39.32627810336391,2024-01-08 08:00:00,Bengaluru,157.30511241345565,January,2024
POS_100107,Clothing,2,41.58445270231246,2024-03-03 21:00:00,Bengaluru,83.16890540462492,March,2024
POS_100108,Beauty,2,65.36958086051126,2023-07-17 00:00:00,Mumbai,130.73916172102253,July,2023
POS_100109,Grocery,3,22.30299136547721,2023-10-16 14:00:00,Mumbai,66.90897409643163,October,2023
POS_100111,Grocery,5,16.343809135454222,2023-07-18 22:00:00,Delhi,81.71904567727111,July,2023
POS_100112,Clothing,2,37.9062668919711,2023-05-29 06:00:00,Chennai,75.8125337839422,May,2023
POS_100113,Clothing,5,44.813376114720654,2024-01-31 11:00:00,Mumbai,224.06688057360327,January,2024
POS_100114,Grocery,1,21.906182906271354,2024-02-17 16:00:00,Mumbai,21.906182906271354,February,2024
POS_100115,Electronics,2,482.8595139453979,2024-01-16 16:00:00,Mumbai,965.7190278907958,January,2024
POS_100116,Grocery,5,23.06148894429451,2023-10-20 19:00:00,Hyderabad,115.30744472147255,October,2023
POS_100117,Clothing,2,41.07937646482842,2024-02-06 02:00:00,Hyderabad,82.15875292965684,February,2024
POS_100118,Clothing,4,36.24127464214649,2023-04-25 15:00:00,Chennai,144.96509856858597,April,2023
POS_100119,Home Decor,5,122.5043275879842,2023-07-13 18:00:00,Delhi,612.521637939921,July,2023
POS_100120,Electronics,4,453.9856109220647,2023-01-13 16:00:00,Hyderabad,1815.942443688259,January,2023
POS_100121,Grocery,4,23.21921869017988,2023-06-04 10:00:00,Delhi,92.87687476071952,June,2023
POS_100122,Electronics,4,555.212225893465,2023-07-02 02:00:00,Pune,2220.84890357386,July,2023
POS_100123,Home Decor,5,143.43277988095477,2023-09-18 20:00:00,Mumbai,717.1638994047738,September,2023
POS_100124,Beauty,1,57.86426944696855,2023-02-18 12:00:00,Mumbai,57.86426944696855,February,2023
POS_100125,Home Decor,1,120.3537056428389,2023-12-28 17:00:00,Kolkata,120.3537056428389,December,2023
POS_100125,Home Decor,1,120.3537056428389,2023-12-28 17:00:00,Mumbai,120.3537056428389,December,2023
POS_100126,Electronics,4,436.4499198649474,2023-05-09 03:00:00,Chennai,1745.7996794597896,May,2023
POS_100127,Beauty,4,62.16902142436361,2023-08-05 10:00:00,Delhi,248.67608569745445,August,2023
POS_100128,Clothing,5,46.88687410971482,2023-04-24 22:00:00,Kolkata,234.4343705485741,April,2023
POS_100129,Home Decor,1,115.22683921583086,2024-03-01 16:00:00,Hyderabad,115.22683921583086,March,2024
POS_100130,Home Decor,1,139.18977368565078,2023-05-06 07:00:00,Chennai,139.18977368565078,May,2023
POS_100131,Clothing,2,46.90786666919931,2023-09-11 10:00:00,Delhi,93.81573333839862,September,2023
POS_100132,Electronics,3,445.4819352560857,2023-11-13 02:00:00,Hyderabad,1336.445805768257,November,2023
POS_100134,Grocery,5,18.107188182757035,2023-11-20 14:00:00,Pune,90.53594091378517,November,2023
POS_100135,Electronics,5,510.25926252392327,2023-06-17 01:00:00,Chennai,2551.2963126196164,June,2023
POS_100136,Grocery,2,17.19250338729985,2023-08-02 05:00:00,Bengaluru,34.3850067745997,August,2023
POS_100137,Beauty,5,64.9649817313903,2024-03-25 15:00:00,Bengaluru,324.8249086569515,March,2024
POS_100138,Beauty,5,52.16296915718723,2024-02-23 14:00:00,Delhi,260.81484578593614,February,2024
POS_100139,Clothing,2,32.27447581704245,2024-02-25 04:00:00,Hyderabad,64.5489516340849,February,2024
POS_100140,Grocery,4,21.41165533329889,2023-03-12 19:00:00,Delhi,85.64662133319555,March,2023
POS_100141,Clothing,3,46.64303711555288,2024-02-23 00:00:00,Hyderabad,139.92911134665863,February,2024
POS_100142,Grocery,5,17.600097524744747,2023-11-15 16:00:00,Hyderabad,88.00048762372373,November,2023
POS_100142,Grocery,5,17.600097524744747,2023-11-15 16:00:00,Chennai,88.00048762372373,November,2023
POS_100143,Beauty,3,67.99756024124959,2023-06-20 08:00:00,Pune,203.99268072374878,June,2023
POS_100144,Grocery,2,16.97459752293958,2023-12-08 01:00:00,Chennai,33.94919504587916,December,2023
POS_100145,Clothing,3,40.74826893250986,2023-07-30 10:00:00,Delhi,122.24480679752958,July,2023
POS_100146,Grocery,5,16.90166945083771,2023-07-25 13:00:00,Chennai,84.50834725418855,July,2023
POS_100147,Grocery,5,20.67811469540121,2023-07-21 00:00:00,Delhi,103.39057347700604,July,2023
POS_100148,Home Decor,1,143.27179931529412,2023-05-28 10:00:00,Pune,143.27179931529412,May,2023
POS_100149,Beauty,4,71.90509139986277,2023-01-25 19:00:00,Bengaluru,287.6203655994511,January,2023
POS_100150,Beauty,4,62.9528578964034,2024-03-04 00:00:00,Mumbai,251.8114315856136,March,2024
POS_100151,Clothing,4,47.47790914267164,2023-12-01 00:00:00,Pune,189.91163657068657,December,2023
POS_100152,Beauty,5,57.12744599120887,2023-12-12 15:00:00,Chennai,285.6372299560444,December,2023
POS_100153,Beauty,5,49.73622239018969,2023-05-16 14:00:00,Bengaluru,248.68111195094843,May,2023
POS_100154,Home Decor,4,103.11978777487968,2024-02-20 19:00:00,Pune,412.47915109951873,February,2024
POS_100155,Grocery,1,19.57981811621888,2023-03-08 19:00:00,Bengaluru,19.57981811621888,March,2023
POS_100156,Beauty,3,68.03804308209062,2023-06-19 05:00:00,Delhi,204.1141292462719,June,2023
POS_100157,Home Decor,4,143.50557214848956,2023-03-06 06:00:00,Kolkata,574.0222885939583,March,2023
POS_100158,Electronics,5,577.0917048961024,2023-08-26 05:00:00,Delhi,2885.458524480512,August,2023
POS_100159,Beauty,1,57.44759650938252,2023-10-21 15:00:00,Hyderabad,57.44759650938252,October,2023
POS_100160,Electronics,4,405.08234192717487,2023-08-19 13:00:00,Kolkata,1620.3293677086995,August,2023
POS_100161,Home Decor,1,112.37174959796536,2023-08-11 11:00:00,Bengaluru,112.37174959796536,August,2023
POS_100162,Beauty,2,69.49434953709803,2023-09-06 08:00:00,Bengaluru,138.98869907419606,September,2023
POS_100163,Electronics,5,489.653968847352,2023-10-06 17:00:00,Bengaluru,2448.26984423676,October,2023
POS_100164,Clothing,1,43.49587871154707,2023-10-12 16:00:00,Chennai,43.49587871154707,October,2023
POS_100165,Electronics,2,555.5314272732863,2023-12-15 20:00:00,Delhi,1111.0628545465727,December,2023
POS_100166,Home Decor,1,128.5867578425171,2023-10-29 01:00:00,Pune,128.5867578425171,October,2023
POS_100167,Grocery,5,22.618383424998896,2023-02-28 05:00:00,Mumbai,113.09191712499448,February,2023
POS_100168,Grocery,3,17.438635392216128,2024-02-03 12:00:00,Bengaluru,52.31590617664838,February,2024
POS_100169,Clothing,3,40.53655960297447,2023-11-03 07:00:00,Pune,121.6096788089234,November,2023
POS_100169,Clothing,3,40.53655960297447,2023-11-03 07:00:00,Kolkata,121.6096788089234,November,2023
POS_100170,Grocery,1,22.877283236223683,2023-05-24 23:00:00,Kolkata,22.877283236223683,May,2023
POS_100171,Beauty,2,49.9502319219593,2023-07-17 22:00:00,Chennai,99.9004638439186,July,2023
POS_100172,Beauty,3,53.94929093926206,2023-10-30 00:00:00,Hyderabad,161.8478728177862,October,2023
POS_100173,Electronics,5,527.2765299151798,2023-04-04 15:00:00,Delhi,2636.382649575899,April,2023
POS_100174,Beauty,5,55.37825862480881,2023-03-08 13:00:00,Kolkata,276.89129312404407,March,2023
POS_100175,Electronics,1,502.1937907837414,2023-12-21 20:00:00,Delhi,502.1937907837414,December,2023
POS_100175,Electronics,1,502.1937907837414,2023-12-21 20:00:00,Chennai,502.1937907837414,December,2023
POS_100176,Clothing,1,36.96613899531864,2023-08-15 05:00:00,Kolkata,36.96613899531864,August,2023
POS_100177,Clothing,5,39.12763470071143,2023-04-16 07:00:00,Bengaluru,195.63817350355717,April,2023
POS_100178,Clothing,5,42.093635203114594,2023-09-11 10:00:00,Chennai,210.46817601557296,September,2023
POS_100179,Grocery,3,20.410194396270068,2023-04-15 01:00:00,Hyderabad,61.2305831888102,April,2023
POS_100180,Electronics,2,486.6279837377148,2023-11-06 15:00:00,Hyderabad,973.2559674754297,November,2023
POS_100181,Home Decor,2,127.64751943782888,2023-04-11 10:00:00,Pune,255.29503887565775,April,2023
POS_100182,Electronics,1,402.7127842471806,2023-06-06 18:00:00,Kolkata,402.7127842471806,June,2023
POS_100184,Grocery,4,20.77841307529997,2023-02-05 06:00:00,Pune,83.11365230119988,February,2023
POS_100185,Home Decor,2,128.99885029348448,2023-04-28 11:00:00,Kolkata,257.99770058696896,April,2023
POS_100186,Clothing,2,35.84786637661503,2024-03-16 18:00:00,Hyderabad,71.69573275323006,March,2024
POS_100187,Beauty,2,61.82105853738634,2023-04-08 19:00:00,Kolkata,123.64211707477268,April,2023
POS_100188,Home Decor,3,129.6223791422259,2024-01-11 07:00:00,Bengaluru,388.8671374266777,January,2024
POS_100189,Home Decor,1,143.92226560628,2024-01-12 10:00:00,Kolkata,143.92226560628,January,2024
POS_100190,Clothing,2,40.070773453872974,2023-09-08 11:00:00,Kolkata,80.14154690774595,September,2023
POS_100191,Grocery,4,19.39811633408832,2023-02-08 18:00:00,Chennai,77.59246533635329,February,2023
POS_100192,Clothing,2,34.80425561740597,2023-02-03 19:00:00,Delhi,69.60851123481194,February,2023
POS_100193,Grocery,4,23.056551807251555,2023-02-14 04:00:00,Kolkata,92.22620722900622,February,2023
POS_100194,Grocery,4,21.12072926137373,2024-02-20 13:00:00,Kolkata,84.48291704549491,February,2024
POS_100195,Clothing,4,44.87714173477884,2023-04-06 19:00:00,Kolkata,179.50856693911535,April,2023
POS_100196,Electronics,3,472.6086052862775,2023-05-16 04:00:00,Hyderabad,1417.8258158588326,May,2023
POS_100197,Home Decor,1,99.93548985502088,2023-10-27 02:00:00,Kolkata,99.93548985502088,October,2023
POS_100198,Home Decor,2,124.59029334199272,2023-08-25 19:00:00,Chennai,249.18058668398544,August,2023
POS_100199,Clothing,5,33.56821875547905,2023-08-26 21:00:00,Kolkata,167.84109377739526,August,2023
POS_100200,Electronics,1,554.95144103236,2023-11-07 15:00:00,Mumbai,554.95144103236,November,2023
POS_100201,Electronics,5,413.8107728350591,2023-06-13 17:00:00,Delhi,2069.0538641752955,June,2023
POS_100202,Home Decor,3,102.49116975412812,2023-07-04 09:00:00,Bengaluru,307.47350926238437,July,2023
POS_100203,Clothing,1,41.678803683003096,2023-01-07 01:00:00,Pune,41.678803683003096,January,2023
POS_100204,Grocery,1,22.557055022695508,2024-01-13 23:00:00,Chennai,22.557055022695508,January,2024
POS_100205,Home Decor,4,121.59493225546385,2023-03-20 18:00:00,Hyderabad,486.3797290218554,March,2023
POS_100206,Beauty,4,67.39453300448665,2023-02-03 14:00:00,Bengaluru,269.5781320179466,February,2023
POS_100207,Grocery,2,18.27411264868301,2023-01-17 00:00:00,Hyderabad,36.54822529736602,January,2023
POS_100208,Home Decor,3,139.58122368654114,2023-12-30 00:00:00,Chennai,418.7436710596234,December,2023
POS_100208,Home Decor,3,139.58122368654114,2023-12-30 00:00:00,Kolkata,418.7436710596234,December,2023
POS_100209,Electronics,5,431.6364698869256,2023-01-06 15:00:00,Hyderabad,2158.182349434628,January,2023
POS_100210,Grocery,1,19.08835098329916,2023-02-13 21:00:00,Bengaluru,19.08835098329916,February,2023
POS_100211,Electronics,1,590.7872050705131,2023-09-21 01:00:00,Bengaluru,590.7872050705131,September,2023
POS_100212,Electronics,4,411.3335696214276,2023-05-21 00:00:00,Pune,1645.3342784857105,May,2023
POS_100213,Clothing,5,40.79960555307832,2023-08-01 23:00:00,Chennai,203.9980277653916,August,2023
POS_100214,Beauty,2,48.79500612043089,2023-04-29 09:00:00,Mumbai,97.59001224086178,April,2023
POS_100215,Clothing,5,34.384868682532705,2023-10-29 11:00:00,Pune,171.92434341266352,October,2023
POS_100216,Beauty,1,53.34623125250442,2023-06-04 12:00:00,Delhi,53.34623125250442,June,2023
POS_100217,Grocery,3,17.273755189492586,2023-10-17 10:00:00,Kolkata,51.821265568477756,October,2023
POS_100218,Home Decor,2,109.40121617336445,2023-02-18 00:00:00,Pune,218.8024323467289,February,2023
POS_100219,Grocery,1,18.604510800332527,2023-07-16 11:00:00,Bengaluru,18.604510800332527,July,2023
POS_100220,Home Decor,1,103.50514068921557,2023-02-26 21:00:00,Delhi,103.50514068921557,February,2023
POS_100221,Clothing,2,43.13569884723893,2023-06-10 09:00:00,Mumbai,86.27139769447786,June,2023
POS_100222,Grocery,5,16.927861334543575,2024-02-02 01:00:00,Mumbai,84.63930667271788,February,2024
POS_100223,Beauty,1,49.08288766351122,2023-07-27 23:00:00,Pune,49.08288766351122,July,2023
POS_100224,Grocery,3,20.17465055010352,2023-05-13 20:00:00,Delhi,60.523951650310565,May,2023
POS_100225,Clothing,3,33.01968258512015,2023-12-10 20:00:00,Delhi,99.05904775536045,December,2023
POS_100225,Clothing,3,33.01968258512015,2023-12-10 20:00:00,Pune,99.05904775536045,December,2023
POS_100226,Beauty,4,63.71749622193218,2023-05-12 07:00:00,Bengaluru,254.86998488772872,May,2023
POS_100227,Home Decor,3,98.45194130202702,2023-08-08 09:00:00,Chennai,295.35582390608107,August,2023
POS_100228,Home Decor,4,135.58323925351044,2023-03-21 17:00:00,Delhi,542.3329570140418,March,2023
POS_100229,Beauty,3,64.38060820749968,2024-01-25 23:00:00,Delhi,193.14182462249903,January,2024
POS_100230,Home Decor,1,129.54170127949098,2023-07-11 05:00:00,Chennai,129.54170127949098,July,2023
POS_100231,Clothing,4,37.84172325564852,2023-01-27 13:00:00,Pune,151.36689302259407,January,2023
POS_100232,Electronics,2,534.0806943633601,2023-10-15 09:00:00,Kolkata,1068.1613887267201,October,2023
POS_100233,Beauty,3,65.87290887398791,2023-11-19 01:00:00,Hyderabad,197.61872662196373,November,2023
POS_100234,Clothing,1,41.156694095006834,2024-02-06 12:00:00,Mumbai,41.156694095006834,February,2024
POS_100235,Home Decor,4,100.39442121497564,2023-10-14 06:00:00,Pune,401.57768485990255,October,2023
POS_100236,Grocery,3,19.227782981191087,2023-09-13 02:00:00,Delhi,57.683348943573264,September,2023
POS_100237,Beauty,1,56.01955475205459,2023-11-29 05:00:00,Mumbai,56.01955475205459,November,2023
POS_100238,Clothing,2,44.35693404017661,2023-09-21 01:00:00,Delhi,88.71386808035322,September,2023
POS_100240,Clothing,5,43.13516656704618,2023-10-12 15:00:00,Bengaluru,215.6758328352309,October,2023
POS_100241,Grocery,2,20.11293562180082,2023-02-10 12:00:00,Bengaluru,40.22587124360164,February,2023
POS_100242,Home Decor,4,110.80030883843943,2023-01-28 04:00:00,Mumbai,443.20123535375774,January,2023
POS_100243,Beauty,3,49.40507838268766,2023-10-23 10:00:00,Delhi,148.215235148063,October,2023
POS_100244,Clothing,5,44.90048424863352,2023-03-03 19:00:00,Pune,224.5024212431676,March,2023
POS_100245,Beauty,4,57.36899697391544,2023-10-27 18:00:00,Pune,229.47598789566177,October,2023
POS_100246,Home Decor,1,119.8572258708712,2024-01-22 17:00:00,Bengaluru,119.8572258708712,January,2024
POS_100247,Clothing,3,43.92861725334463,2023-04-30 19:00:00,Hyderabad,131.7858517600339,April,2023
POS_100248,Home Decor,2,140.4519308730817,2023-10-31 00:00:00,Kolkata,280.9038617461634,October,2023
POS_100249,Beauty,2,52.154369171398,2023-11-06 19:00:00,Hyderabad,104.308738342796,November,2023
POS_100250,Home Decor,5,127.9284740374667,2024-01-06 07:00:00,Chennai,639.6423701873335,January,2024
POS_100251,Grocery,4,18.610924273913515,2023-10-04 21:00:00,Kolkata,74.44369709565406,October,2023
POS_100252,Beauty,4,53.09857869286687,2023-06-16 05:00:00,Bengaluru,212.3943147714675,June,2023
POS_100253,Clothing,2,44.89882833421522,2023-09-27 07:00:00,Chennai,89.79765666843043,September,2023
POS_100254,Home Decor,4,111.94762712232338,2023-04-19 05:00:00,Pune,447.79050848929353,April,2023
POS_100255,Grocery,3,20.91066213273497,2024-01-07 20:00:00,Delhi,62.73198639820491,January,2024
POS_100256,Clothing,5,42.360701624666376,2023-01-18 21:00:00,Kolkata,211.80350812333188,January,2023
POS_100257,Clothing,1,46.81502843317379,2023-12-02 10:00:00,Hyderabad,46.81502843317379,December,2023
POS_100258,Clothing,2,44.60256608710744,2024-01-07 07:00:00,Mumbai,89.20513217421488,January,2024
POS_100259,Electronics,3,571.0233897586427,2023-09-17 18:00:00,Pune,1713.070169275928,September,2023
POS_100260,Beauty,5,63.58094362281291,2023-12-06 03:00:00,Delhi,317.90471811406456,December,2023
POS_100261,Electronics,3,576.9158130305993,2023-07-25 20:00:00,Delhi,1730.747439091798,July,2023
POS_100262,Electronics,3,475.304466493825,2023-07-20 00:00:00,Bengaluru,1425.913399481475,July,2023
POS_100263,Electronics,3,509.4006904913495,2023-03-19 07:00:00,Hyderabad,1528.2020714740486,March,2023
POS_100264,Beauty,2,70.15515689102644,2023-01-02 05:00:00,Hyderabad,140.31031378205287,January,2023
POS_100265,Beauty,4,58.69896294178051,2024-01-30 15:00:00,Chennai,234.79585176712203,January,2024
POS_100266,Electronics,1,459.6159520212081,2024-03-07 16:00:00,Hyderabad,459.6159520212081,March,2024
POS_100267,Beauty,2,53.06194332308981,2023-02-26 22:00:00,Delhi,106.12388664617961,February,2023
POS_100268,Beauty,3,57.108999436339154,2024-02-22 23:00:00,Hyderabad,171.32699830901745,February,2024
