order_id,product,quantity,price,timestamp,city
POS_100069,Clothing,3,41.75889205757268,2023-10-11 10:00:00,Mumbai
POS_100070,Electronics,5,413.3682282635994,2023-09-05 17:00:00,Kolkata
POS_100071,Clothing,5,44.71898896004373,2023-07-20 19:00:00,Pune
POS_100072,Beauty,3,57.68843725859764,2023-01-15 00:00:00,Pune
POS_100073,Electronics,4,461.93111195009106,2023-07-12 09:00:00,Hyderabad
POS_100074,Electronics,2,458.9539732532269,2023-03-04 18:00:00,Bengaluru
POS_100075,Electronics,3,433.40850158449865,2024-02-23 18:00:00,Delhi
POS_100076,Grocery,5,22.97300344276983,2023-02-09 13:00:00,Chennai
POS_100077,Home Decor,3,133.1171870243842,2023-12-28 22:00:00,Bengaluru
POS_100078,Clothing,2,32.38013373072202,2023-01-29 18:00:00,Mumbai
POS_100079,Grocery,1,22.838442628102385,2024-03-08 19:00:00,Kolkata
POS_100080,Beauty,3,62.55962964133193,2023-06-29 21:00:00,Mumbai
POS_100081,Grocery,1,20.200787419389098,2023-07-31 21:00:00,Mumbai
POS_100082,Beauty,5,56.7438048336201,2023-07-13 18:00:00,Bengaluru
POS_100083,Electronics,2,449.8034031233935,2023-02-14 14:00:00,Chennai
,Clothing,3,45.25353697543768,2023-02-08 11:00:00,Mumbai
POS_100085,Beauty,1,50.87368758747421,2023-02-09 05:00:00,Chennai
POS_100086,Electronics,5,460.5082312776588,2023-11-28 14:00:00,Bengaluru
POS_100087,Electronics,3,429.61170399161983,2023-07-03 18:00:00,Kolkata
POS_100088,Beauty,5,54.91215452104582,2023-07-24 14:00:00,Kolkata
POS_100089,Grocery,2,21.727292947503997,2023-05-17 19:00:00,Bengaluru
POS_100090,Clothing,2,44.40136897717868,2023-10-08 04:00:00,Kolkata
POS_100091,Electronics,3,528.3131132506362,2024-02-16 06:00:00,Chennai
POS_100092,Beauty,4,61.08836232350613,2023-04-29 02:00:00,Mumbai
,Electronics,5,505.9564217740718,2023-08-03 21:00:00,Mumbai
,Clothing,1,37.33874805030261,2023-05-12 19:00:00,Mumbai
POS_100095,Home Decor,4,119.44090742451142,2023-06-13 23:00:00,Pune
POS_100096,Beauty,2,62.681766593961356,2023-02-16 16:00:00,Mumbai
POS_100097,Home Decor,3,115.22412658160462,2024-03-13 01:00:00,Kolkata
,Home Decor,2,119.20192099311264,2023-01-22 19:00:00,Kolkata
POS_100099,Electronics,5,527.6861079396772,2023-11-17 19:00:00,Hyderabad
POS_100100,Grocery,1,20.88535111955668,2023-01-18 03:00:00,Chennai
POS_100101,Beauty,1,71.69421623443242,2024-01-23 11:00:00,Mumbai
POS_100102,Beauty,5,69.15114837309633,2023-09-08 10:00:00,Mumbai
POS_100103,Clothing,5,33.942854004662905,2023-09-13 12:00:00,Kolkata
POS_100104,Clothing,2,34.81675541891787,2024-01-12 04:00:00,Mumbai
POS_100105,Beauty,2,68.61296933678169,2023-08-17 07:00:00,Chennai
POS_100106,Clothing,4,39.32627810336391,2024-01-08 08:00:00,Bengaluru
POS_100107,Clothing,2,41.58445270231246,2024-03-03 21:00:00,Bengaluru
POS_100108,Beauty,2,65.36958086051126,2023-07-17 00:00:00,Mumbai
POS_100109,Grocery,3,22.30299136547721,2023-10-16 14:00:00,Mumbai
,Electronics,5,589.8278114430509,2023-03-25 14:00:00,Delhi
POS_100111,Grocery,5,16.343809135454222,2023-07-18 22:00:00,Delhi
POS_100112,Clothing,2,37.9062668919711,2023-05-29 06:00:00,Chennai
POS_100113,Clothing,5,44.813376114720654,2024-01-31 11:00:00,Mumbai
POS_100114,Grocery,1,21.906182906271354,2024-02-17 16:00:00,Mumbai
POS_100115,Electronics,2,482.8595139453979,2024-01-16 16:00:00,Mumbai
POS_100116,Grocery,5,23.06148894429451,2023-10-20 19:00:00,Hyderabad
POS_100117,Clothing,2,41.07937646482842,2024-02-06 02:00:00,Hyderabad
POS_100118,Clothing,4,36.24127464214649,2023-04-25 15:00:00,Chennai
POS_100119,Home Decor,5,122.50432758798419,2023-07-13 18:00:00,Delhi
POS_100120,Electronics,4,453.98561092206467,2023-01-13 16:00:00,Hyderabad
POS_100121,Grocery,4,23.21921869017988,2023-06-04 10:00:00,Delhi
POS_100122,Electronics,4,555.212225893465,2023-07-02 02:00:00,Pune
POS_100123,Home Decor,5,143.43277988095477,2023-09-18 20:00:00,Mumbai
POS_100124,Beauty,1,57.86426944696855,2023-02-18 12:00:00,Mumbai
POS_100125,Home Decor,1,120.3537056428389,2023-12-28 17:00:00,Kolkata
POS_100125,Home Decor,1,120.3537056428389,2023-12-28 17:00:00,Mumbai
POS_100126,Electronics,4,436.4499198649474,2023-05-09 03:00:00,Chennai
POS_100127,Beauty,4,62.16902142436361,2023-08-05 10:00:00,Delhi
POS_100128,Clothing,5,46.886874109714824,2023-04-24 22:00:00,Kolkata
POS_100129,Home Decor,1,115.22683921583086,2024-03-01 16:00:00,Hyderabad
POS_100130,Home Decor,1,139.18977368565078,2023-05-06 07:00:00,Chennai
POS_100131,Clothing,2,46.90786666919931,2023-09-11 10:00:00,Delhi
POS_100132,Electronics,3,445.4819352560857,2023-11-13 02:00:00,Hyderabad
,Home Decor,3,114.27060716627253,2024-02-06 08:00:00,Delhi
POS_100134,Grocery,5,18.107188182757035,2023-11-20 14:00:00,Pune
POS_100135,Electronics,5,510.25926252392327,2023-06-17 01:00:00,Chennai
POS_100136,Grocery,2,17.19250338729985,2023-08-02 05:00:00,Bengaluru
POS_100137,Beauty,5,64.9649817313903,2024-03-25 15:00:00,Bengaluru
POS_100138,Beauty,5,52.16296915718723,2024-02-23 14:00:00,Delhi
POS_100139,Clothing,2,32.27447581704245,2024-02-25 04:00:00,Hyderabad
POS_100140,Grocery,4,21.41165533329889,2023-03-12 19:00:00,Delhi
POS_100141,Clothing,3,46.64303711555288,2024-02-23 00:00:00,Hyderabad
POS_100142,Grocery,5,17.600097524744747,2023-11-15 16:00:00,Hyderabad
POS_100142,Grocery,5,17.600097524744747,2023-11-15 16:00:00,Chennai
POS_100143,Beauty,3,67.99756024124959,2023-06-20 08:00:00,Pune
POS_100144,Grocery,2,16.97459752293958,2023-12-08 01:00:00,Chennai
POS_100145,Clothing,3,40.74826893250986,2023-07-30 10:00:00,Delhi
POS_100146,Grocery,5,16.90166945083771,2023-07-25 13:00:00,Chennai
POS_100147,Grocery,5,20.678114695401206,2023-07-21 00:00:00,Delhi
POS_100148,Home Decor,1,143.27179931529412,2023-05-28 10:00:00,Pune
POS_100149,Beauty,4,71.90509139986277,2023-01-25 19:00:00,Bengaluru
POS_100150,Beauty,4,62.9528578964034,2024-03-04 00:00:00,Mumbai
POS_100151,Clothing,4,47.47790914267164,2023-12-01 00:00:00,Pune
POS_100152,Beauty,5,57.12744599120887,2023-12-12 15:00:00,Chennai
POS_100153,Beauty,5,49.73622239018969,2023-05-16 14:00:00,Bengaluru
POS_100154,Home Decor,4,103.11978777487968,2024-02-20 19:00:00,Pune
POS_100155,Grocery,1,19.579818116218878,2023-03-08 19:00:00,Bengaluru
POS_100156,Beauty,3,68.03804308209062,2023-06-19 05:00:00,Delhi
POS_100157,Home Decor,4,143.50557214848956,2023-03-06 06:00:00,Kolkata
POS_100158,Electronics,5,577.0917048961024,2023-08-26 05:00:00,Delhi
POS_100159,Beauty,1,57.44759650938252,2023-10-21 15:00:00,Hyderabad
POS_100160,Electronics,4,405.08234192717487,2023-08-19 13:00:00,Kolkata
POS_100161,Home Decor,1,112.37174959796535,2023-08-11 11:00:00,Bengaluru
POS_100162,Beauty,2,69.49434953709803,2023-09-06 08:00:00,Bengaluru
POS_100163,Electronics,5,489.653968847352,2023-10-06 17:00:00,Bengaluru
POS_100164,Clothing,1,43.49587871154707,2023-10-12 16:00:00,Chennai
POS_100165,Electronics,2,555.5314272732863,2023-12-15 20:00:00,Delhi
POS_100166,Home Decor,1,128.5867578425171,2023-10-29 01:00:00,Pune
POS_100167,Grocery,5,22.618383424998896,2023-02-28 05:00:00,Mumbai
POS_100168,Grocery,3,17.438635392216128,2024-02-03 12:00:00,Bengaluru
POS_100169,Clothing,3,40.53655960297447,2023-11-03 07:00:00,Pune
POS_100169,Clothing,3,40.53655960297447,2023-11-03 07:00:00,Kolkata
POS_100170,Grocery,1,22.877283236223683,2023-05-24 23:00:00,Kolkata
POS_100171,Beauty,2,49.9502319219593,2023-07-17 22:00:00,Chennai
POS_100172,Beauty,3,53.94929093926206,2023-10-30 00:00:00,Hyderabad
POS_100173,Electronics,5,527.2765299151798,2023-04-04 15:00:00,Delhi
POS_100174,Beauty,5,55.37825862480881,2023-03-08 13:00:00,Kolkata
POS_100175,Electronics,1,502.1937907837414,2023-12-21 20:00:00,Delhi
POS_100175,Electronics,1,502.1937907837414,2023-12-21 20:00:00,Chennai
POS_100176,Clothing,1,36.966138995318644,2023-08-15 05:00:00,Kolkata
POS_100177,Clothing,5,39.127634700711425,2023-04-16 07:00:00,Bengaluru
POS_100178,Clothing,5,42.093635203114594,2023-09-11 10:00:00,Chennai
POS_100179,Grocery,3,20.410194396270068,2023-04-15 01:00:00,Hyderabad
POS_100180,Electronics,2,486.62798373771477,2023-11-06 15:00:00,Hyderabad
POS_100181,Home Decor,2,127.64751943782889,2023-04-11 10:00:00,Pune
POS_100182,Electronics,1,402.7127842471806,2023-06-06 18:00:00,Kolkata
,Electronics,2,421.112151381745,2023-03-04 13:00:00,Hyderabad
POS_100184,Grocery,4,20.778413075299966,2023-02-05 06:00:00,Pune
POS_100185,Home Decor,2,128.99885029348448,2023-04-28 11:00:00,Kolkata
POS_100186,Clothing,2,35.84786637661503,2024-03-16 18:00:00,Hyderabad
POS_100187,Beauty,2,61.82105853738634,2023-04-08 19:00:00,Kolkata
POS_100188,Home Decor,3,129.6223791422259,2024-01-11 07:00:00,Bengaluru
POS_100189,Home Decor,1,143.92226560628,2024-01-12 10:00:00,Kolkata
POS_100190,Clothing,2,40.070773453872974,2023-09-08 11:00:00,Kolkata
POS_100191,Grocery,4,19.39811633408832,2023-02-08 18:00:00,Chennai
POS_100192,Clothing,2,34.80425561740597,2023-02-03 19:00:00,Delhi
POS_100193,Grocery,4,23.056551807251555,2023-02-14 04:00:00,Kolkata
POS_100194,Grocery,4,21.120729261373732,2024-02-20 13:00:00,Kolkata
POS_100195,Clothing,4,44.87714173477884,2023-04-06 19:00:00,Kolkata
POS_100196,Electronics,3,472.60860528627745,2023-05-16 04:00:00,Hyderabad
POS_100197,Home Decor,1,99.93548985502088,2023-10-27 02:00:00,Kolkata
POS_100198,Home Decor,2,124.59029334199273,2023-08-25 19:00:00,Chennai
POS_100199,Clothing,5,33.56821875547905,2023-08-26 21:00:00,Kolkata
POS_100200,Electronics,1,554.95144103236,2023-11-07 15:00:00,Mumbai
POS_100201,Electronics,5,413.8107728350591,2023-06-13 17:00:00,Delhi
POS_100202,Home Decor,3,102.49116975412812,2023-07-04 09:00:00,Bengaluru
POS_100203,Clothing,1,41.678803683003096,2023-01-07 01:00:00,Pune
POS_100204,Grocery,1,22.557055022695508,2024-01-13 23:00:00,Chennai
POS_100205,Home Decor,4,121.59493225546383,2023-03-20 18:00:00,Hyderabad
POS_100206,Beauty,4,67.39453300448665,2023-02-03 14:00:00,Bengaluru
POS_100207,Grocery,2,18.27411264868301,2023-01-17 00:00:00,Hyderabad
POS_100208,Home Decor,3,139.58122368654114,2023-12-30 00:00:00,Chennai
POS_100208,Home Decor,3,139.58122368654114,2023-12-30 00:00:00,Kolkata
POS_100209,Electronics,5,431.6364698869256,2023-01-06 15:00:00,Hyderabad
POS_100210,Grocery,1,19.08835098329916,2023-02-13 21:00:00,Bengaluru
POS_100211,Electronics,1,590.7872050705131,2023-09-21 01:00:00,Bengaluru
POS_100212,Electronics,4,411.3335696214276,2023-05-21 00:00:00,Pune
POS_100213,Clothing,5,40.799605553078315,2023-08-01 23:00:00,Chennai
POS_100214,Beauty,2,48.79500612043089,2023-04-29 09:00:00,Mumbai
POS_100215,Clothing,5,34.384868682532705,2023-10-29 11:00:00,Pune
POS_100216,Beauty,1,53.346231252504424,2023-06-04 12:00:00,Delhi
POS_100217,Grocery,3,17.273755189492586,2023-10-17 10:00:00,Kolkata
POS_100218,Home Decor,2,109.40121617336445,2023-02-18 00:00:00,Pune
POS_100219,Grocery,1,18.604510800332527,2023-07-16 11:00:00,Bengaluru
POS_100220,Home Decor,1,103.50514068921557,2023-02-26 21:00:00,Delhi
POS_100221,Clothing,2,43.13569884723893,2023-06-10 09:00:00,Mumbai
POS_100222,Grocery,5,16.927861334543575,2024-02-02 01:00:00,Mumbai
POS_100223,Beauty,1,49.08288766351122,2023-07-27 23:00:00,Pune
POS_100224,Grocery,3,20.174650550103518,2023-05-13 20:00:00,Delhi
POS_100225,Clothing,3,33.01968258512015,2023-12-10 20:00:00,Delhi
POS_100225,Clothing,3,33.01968258512015,2023-12-10 20:00:00,Pune
POS_100226,Beauty,4,63.71749622193218,2023-05-12 07:00:00,Bengaluru
POS_100227,Home Decor,3,98.45194130202702,2023-08-08 09:00:00,Chennai
POS_100228,Home Decor,4,135.58323925351044,2023-03-21 17:00:00,Delhi
POS_100229,Beauty,3,64.38060820749968,2024-01-25 23:00:00,Delhi
POS_100230,Home Decor,1,129.54170127949098,2023-07-11 05:00:00,Chennai
POS_100231,Clothing,4,37.84172325564852,2023-01-27 13:00:00,Pune
POS_100232,Electronics,2,534.0806943633601,2023-10-15 09:00:00,Kolkata
POS_100233,Beauty,3,65.87290887398791,2023-11-19 01:00:00,Hyderabad
POS_100234,Clothing,1,41.156694095006834,2024-02-06 12:00:00,Mumbai
POS_100235,Home Decor,4,100.39442121497564,2023-10-14 06:00:00,Pune
POS_100236,Grocery,3,19.227782981191087,2023-09-13 02:00:00,Delhi
POS_100237,Beauty,1,56.01955475205459,2023-11-29 05:00:00,Mumbai
POS_100238,Clothing,2,44.35693404017661,2023-09-21 01:00:00,Delhi
,Grocery,2,23.287266769275753,2024-01-30 21:00:00,Kolkata
POS_100240,Clothing,5,43.135166567046184,2023-10-12 15:00:00,Bengaluru
POS_100241,Grocery,2,20.11293562180082,2023-02-10 12:00:00,Bengaluru
POS_100242,Home Decor,4,110.80030883843943,2023-01-28 04:00:00,Mumbai
POS_100243,Beauty,3,49.40507838268766,2023-10-23 10:00:00,Delhi
POS_100244,Clothing,5,44.90048424863352,2023-03-03 19:00:00,Pune
POS_100245,Beauty,4,57.36899697391544,2023-10-27 18:00:00,Pune
POS_100246,Home Decor,1,119.85722587087119,2024-01-22 17:00:00,Bengaluru
POS_100247,Clothing,3,43.92861725334463,2023-04-30 19:00:00,Hyderabad
POS_100248,Home Decor,2,140.4519308730817,2023-10-31 00:00:00,Kolkata
POS_100249,Beauty,2,52.154369171397995,2023-11-06 19:00:00,Hyderabad
POS_100250,Home Decor,5,127.9284740374667,2024-01-06 07:00:00,Chennai
POS_100251,Grocery,4,18.610924273913515,2023-10-04 21:00:00,Kolkata
POS_100252,Beauty,4,53.09857869286687,2023-06-16 05:00:00,Bengaluru
POS_100253,Clothing,2,44.898828334215224,2023-09-27 07:00:00,Chennai
POS_100254,Home Decor,4,111.94762712232338,2023-04-19 05:00:00,Pune
POS_100255,Grocery,3,20.91066213273497,2024-01-07 20:00:00,Delhi
POS_100256,Clothing,5,42.360701624666376,2023-01-18 21:00:00,Kolkata
POS_100257,Clothing,1,46.81502843317379,2023-12-02 10:00:00,Hyderabad
POS_100258,Clothing,2,44.602566087107434,2024-01-07 07:00:00,Mumbai
POS_100259,Electronics,3,571.0233897586427,2023-09-17 18:00:00,Pune
POS_100260,Beauty,5,63.58094362281291,2023-12-06 03:00:00,Delhi
POS_100261,Electronics,3,576.9158130305993,2023-07-25 20:00:00,Delhi
POS_100262,Electronics,3,475.30446649382503,2023-07-20 00:00:00,Bengaluru
POS_100263,Electronics,3,509.4006904913495,2023-03-19 07:00:00,Hyderabad
POS_100264,Beauty,2,70.15515689102644,2023-01-02 05:00:00,Hyderabad
POS_100265,Beauty,4,58.69896294178051,2024-01-30 15:00:00,Chennai
POS_100266,Electronics,1,459.61595202120805,2024-03-07 16:00:00,Hyderabad
POS_100267,Beauty,2,53.061943323089814,2023-02-26 22:00:00,Delhi
POS_100268,Beauty,3,57.108999436339154,2024-02-22 23:00:00,Hyderabad
POS_100269,Clothing,2,36.10274282141932,2023-01-09 21:00:00,Mumbai
POS_100270,Grocery,4,23.032035143015964,2023-09-25 12:00:00,Kolkata
POS_100271,Grocery,4,20.346533710487652,2023-02-09 22:00:00,Bengaluru
POS_100272,Beauty,3,49.04799183407497,2024-01-03 21:00:00,Mumbai
POS_100273,Clothing,5,40.248301589724676,2023-05-06 18:00:00,Chennai
POS_100274,Grocery,3,17.164346593900706,2024-02-24 20:00:00,Mumbai
POS_100275,Electronics,5,452.4412338742153,2023-08-30 23:00:00,Mumbai
POS_100276,Beauty,2,55.67306885473336,2023-12-04 06:00:00,Kolkata
POS_100277,Electronics,5,563.2656497171814,2023-09-02 06:00:00,Chennai
POS_100278,Electronics,3,561.1027924349607,2023-08-11 09:00:00,Bengaluru
POS_100279,Clothing,3,32.39119547602563,2023-01-05 06:00:00,Chennai
POS_100280,Home Decor,3,119.1503547678963,2023-11-22 08:00:00,Chennai
POS_100280,Home Decor,3,119.1503547678963,2023-11-22 08:00:00,Kolkata
POS_100281,Home Decor,1,111.2357870754614,2024-03-06 22:00:00,Bengaluru
POS_100282,Electronics,5,410.98872014055297,2023-02-24 14:00:00,Kolkata
POS_100283,Clothing,5,34.963386115430886,2023-06-13 18:00:00,Chennai
,Clothing,5,39.46540399983426,2023-08-03 23:00:00,Delhi
POS_100285,Clothing,4,42.72476835621731,2023-02-27 16:00:00,Chennai
,Electronics,1,500.50967619442565,2023-11-21 18:00:00,Chennai
POS_100287,Grocery,5,17.450879946495537,2023-05-04 16:00:00,Chennai
POS_100288,Home Decor,1,115.96025534051135,2023-11-19 09:00:00,Bengaluru
POS_100288,Home Decor,1,115.96025534051135,2023-11-19 09:00:00,Delhi
POS_100289,Electronics,4,513.9422752258648,2023-08-15 07:00:00,Chennai
POS_100290,Beauty,5,50.03131303042639,2023-03-01 04:00:00,Bengaluru
POS_100291,Home Decor,2,104.6765130694223,2024-02-06 09:00:00,Mumbai
POS_100292,Beauty,2,61.37932846847565,2023-10-29 13:00:00,Bengaluru
POS_100293,Beauty,3,55.071383530295726,2023-10-07 13:00:00,Mumbai
POS_100294,Electronics,1,457.6628989535849,2024-02-06 05:00:00,Pune
POS_100295,Grocery,5,21.908561970294897,2024-03-03 04:00:00,Delhi
POS_100296,Clothing,1,47.35344648965644,2023-09-30 04:00:00,Delhi
POS_100297,Electronics,2,464.15800967072863,2024-02-07 15:00:00,Hyderabad
POS_100298,Clothing,1,36.19127501546147,2023-05-12 07:00:00,Chennai
POS_100299,Electronics,1,463.76669932202503,2023-09-14 10:00:00,Pune
POS_100300,Beauty,3,59.08625797857887,2023-02-08 02:00:00,Mumbai
POS_100301,Beauty,3,48.03088490487846,2023-06-12 02:00:00,Bengaluru
POS_100302,Electronics,3,594.4654052809925,2024-02-13 21:00:00,Pune
POS_100303,Grocery,4,17.303682347500004,2023-11-09 19:00:00,Mumbai
POS_100304,Clothing,4,47.26640617232264,2023-01-20 23:00:00,Pune
POS_100305,Beauty,1,63.129472884414085,2023-06-23 00:00:00,Bengaluru
POS_100306,Clothing,5,47.42392052602382,2023-12-27 03:00:00,Delhi
POS_100307,Electronics,3,402.99875464781024,2023-04-24 09:00:00,Bengaluru
,Home Decor,3,117.4656908701242,2023-06-26 14:00:00,Chennai
,Electronics,2,596.9917518320476,2023-06-17 12:00:00,Delhi
POS_100310,Home Decor,3,123.73116110953649,2024-01-23 12:00:00,Delhi
POS_100311,Clothing,1,42.59432573580254,2023-08-18 08:00:00,Bengaluru
POS_100312,Home Decor,1,129.67613784814893,2023-06-16 21:00:00,Mumbai
POS_100313,Beauty,2,70.94731209137423,2023-03-11 05:00:00,Mumbai
POS_100314,Clothing,5,40.49705783529694,2023-05-30 22:00:00,Mumbai
POS_100315,Electronics,1,554.1985626980479,2024-03-24 17:00:00,Delhi
POS_100316,Clothing,5,39.32844020088557,2023-04-08 07:00:00,Kolkata
POS_100317,Electronics,4,549.2294113958554,2024-03-11 13:00:00,Hyderabad
POS_100318,Home Decor,2,128.85844949803786,2023-05-08 16:00:00,Delhi
POS_100319,Beauty,5,67.46335330888441,2023-03-26 06:00:00,Pune
POS_100320,Home Decor,4,121.06096912924066,2023-12-06 05:00:00,Chennai
POS_100321,Clothing,4,35.829428241003946,2023-01-06 04:00:00,Hyderabad
POS_100322,Beauty,5,59.28683353263537,2023-06-08 11:00:00,Chennai
POS_100323,Clothing,3,32.657872463628934,2023-08-16 13:00:00,Mumbai
POS_100324,Grocery,4,23.117863127240863,2024-01-11 12:00:00,Chennai
POS_100325,Home Decor,5,142.1786342360473,2023-12-13 15:00:00,Mumbai
POS_100326,Grocery,1,20.931734391020814,2023-10-18 00:00:00,Chennai
POS_100327,Beauty,1,54.327151598287486,2024-01-18 07:00:00,Pune
POS_100328,Home Decor,4,112.21269390961993,2023-04-08 14:00:00,Mumbai
POS_100329,Clothing,5,39.802798970238584,2024-02-03 12:00:00,Hyderabad
POS_100330,Grocery,1,22.992705864156022,2023-08-23 15:00:00,Hyderabad
POS_100331,Grocery,1,21.0129768283143,2023-07-06 04:00:00,Delhi
POS_100332,Home Decor,1,137.6001072340096,2023-07-19 21:00:00,Hyderabad
POS_100333,Clothing,4,44.96439188556374,2023-05-09 20:00:00,Chennai
POS_100334,Electronics,4,502.672090898436,2023-05-10 00:00:00,Mumbai
POS_100335,Clothing,2,38.02442422265507,2023-12-29 16:00:00,Mumbai
POS_100336,Grocery,5,23.919600550072424,2023-08-02 20:00:00,Pune
POS_100337,Home Decor,3,136.97164226601734,2023-10-20 21:00:00,Mumbai
POS_100338,Home Decor,4,136.80484075885346,2023-04-13 02:00:00,Kolkata
POS_100339,Home Decor,2,130.9190696299803,2023-02-06 16:00:00,Mumbai
POS_100340,Grocery,1,19.3127442387312,2023-03-25 22:00:00,Pune
